Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j
2021-11-04 06:00:00,9.3,8.09,3.91,32.05,74.1,6.42,23.13,17.66,18.3,25.0
2021-11-04 07:00:00,12.02,9.59,5.06,38.91,101.0,8.15,32.44,27.53,19.64,27.75
2021-11-04 08:00:00,12.67,9.33,4.5,40.31,99.67,7.98,33.16,28.52,20.54,30.46
2021-11-04 09:00:00,11.21,9.24,4.44,41.77,92.69,6.23,29.78,28.16,23.66,32.44
2021-11-04 10:00:00,12.38,8.7,3.97,38.6,86.73,6.86,25.75,27.94,22.94,32.32
2021-11-04 11:00:00,13.23,8.67,3.93,33.49,82.19,7.64,25.57,26.0,25.26,31.56
2021-11-04 12:00:00,12.12,8.54,3.87,35.3,84.62,7.02,25.19,25.34,23.38,31.02
2021-11-04 13:00:00,11.03,8.62,3.95,34.83,85.28,7.46,27.25,25.71,26.56,32.73
2021-11-04 14:00:00,10.59,8.29,3.59,33.38,80.59,8.51,24.85,24.11,22.9,30.58
2021-11-04 15:00:00,10.29,8.32,3.71,30.95,78.6,6.44,23.03,22.79,23.07,29.3
2021-11-04 16:00:00,8.7,8.12,3.43,34.96,77.3,8.0,23.72,22.12,22.97,30.85
2021-11-04 17:00:00,9.43,8.4,3.67,35.85,77.51,8.02,24.7,23.03,20.57,27.43
2021-11-04 18:00:00,9.7,8.47,3.9,34.94,81.69,7.37,25.09,23.87,19.9,27.33
2021-11-04 19:00:00,9.48,8.79,4.26,37.45,87.0,8.19,26.83,23.37,19.82,27.22
2021-11-04 20:00:00,9.85,9.42,4.31,35.65,88.68,9.21,28.32,23.81,20.74,28.73
2021-11-04 21:00:00,8.36,8.48,3.69,32.14,80.96,8.54,26.16,20.63,19.72,26.88
2021-11-04 22:00:00,6.87,7.69,3.32,31.13,72.27,6.53,23.42,18.1,18.67,25.52
2021-11-04 23:00:00,7.0,7.39,2.94,29.49,65.54,6.77,21.67,17.06,17.02,21.35
2021-11-05 00:00:00,6.45,7.09,2.47,28.31,57.99,6.13,18.99,14.09,17.22,21.45
2021-11-05 01:00:00,6.77,7.09,2.25,25.21,53.74,5.38,16.46,11.93,16.79,20.33
2021-11-05 02:00:00,7.33,6.91,2.15,25.1,52.1,5.31,15.25,11.68,20.05,24.07
2021-11-05 03:00:00,6.32,6.67,2.18,24.03,52.79,4.85,15.1,10.89,19.55,23.4
2021-11-05 04:00:00,6.41,6.79,2.22,23.09,52.31,5.2,15.53,11.62,16.34,20.44
2021-11-05 05:00:00,6.1,6.94,2.55,24.11,56.25,6.59,16.77,12.56,16.92,22.02
2021-11-05 06:00:00,7.7,8.47,3.92,33.28,72.37,7.3,22.47,17.66,17.55,25.02
2021-11-05 07:00:00,10.27,9.82,5.38,44.83,101.8,8.32,33.94,26.9,20.38,29.79
2021-11-05 08:00:00,10.5,9.28,4.61,43.02,100.5,6.23,33.04,29.81,22.18,31.09
2021-11-05 09:00:00,10.51,8.95,4.61,46.64,92.8,7.7,29.73,29.38,22.9,32.64
2021-11-05 10:00:00,10.91,8.63,,,87.75,7.86,26.28,27.73,23.52,33.51
2021-11-05 11:00:00,11.04,8.4,,,83.39,8.29,25.21,26.89,24.08,32.54
2021-11-05 12:00:00,10.28,8.44,,,84.11,7.52,25.68,27.14,22.16,30.08
2021-11-05 13:00:00,11.05,8.68,3.68,38.31,84.28,8.45,25.89,26.99,21.39,30.53
2021-11-05 14:00:00,10.89,8.63,3.91,41.59,82.22,7.26,27.06,24.55,23.82,29.75
2021-11-05 15:00:00,10.45,8.74,3.93,39.17,79.49,7.54,24.86,24.12,22.42,29.21
2021-11-05 16:00:00,9.45,8.38,3.79,35.82,78.37,7.78,24.77,23.18,24.96,32.22
2021-11-05 17:00:00,8.89,8.35,3.8,33.35,77.31,8.62,25.72,23.09,21.08,28.16
2021-11-05 18:00:00,9.22,8.32,3.76,34.63,82.98,7.14,27.45,22.55,20.77,29.7
2021-11-05 19:00:00,9.83,8.56,4.02,34.73,84.06,8.33,28.12,23.26,18.75,25.7
2021-11-05 20:00:00,9.55,8.99,,38.74,84.41,8.83,27.5,22.07,20.61,29.24
2021-11-05 21:00:00,8.06,7.98,3.73,34.12,76.65,9.11,24.83,20.0,17.93,24.23
2021-11-05 22:00:00,6.42,7.45,3.24,31.55,69.82,7.69,22.29,17.29,18.93,23.65
2021-11-05 23:00:00,6.11,7.59,2.92,,65.86,7.09,21.74,15.38,18.63,23.74
2021-11-06 00:00:00,5.55,7.2,2.5,27.73,59.72,7.79,19.49,13.87,17.89,21.59
2021-11-06 01:00:00,6.76,7.12,2.37,23.0,54.45,7.09,17.29,12.22,17.3,20.87
2021-11-06 02:00:00,7.44,6.98,2.23,21.25,52.63,7.23,16.41,11.24,17.96,22.05
2021-11-06 03:00:00,6.31,6.71,2.2,20.54,52.65,6.98,15.17,10.84,17.2,20.99
2021-11-06 04:00:00,6.27,6.75,2.22,25.44,52.93,6.33,16.18,11.41,15.87,19.59
2021-11-06 05:00:00,7.03,6.98,2.35,28.56,54.89,7.01,16.6,11.83,16.42,20.33
2021-11-06 06:00:00,8.02,7.46,3.11,30.64,60.78,6.62,19.24,14.53,17.36,22.35
2021-11-06 07:00:00,9.58,8.46,4.19,34.39,76.92,10.72,26.98,19.83,18.74,25.75
2021-11-06 08:00:00,10.63,10.23,4.99,40.44,94.48,9.18,31.8,25.56,18.09,27.13
2021-11-06 09:00:00,11.06,9.53,5.34,43.63,102.72,9.86,33.45,27.67,18.37,27.03
2021-11-06 10:00:00,9.83,9.8,5.15,42.26,100.91,8.7,32.7,26.81,20.25,28.93
2021-11-06 11:00:00,9.0,9.7,4.66,41.53,93.7,7.63,32.2,26.5,20.96,28.47
2021-11-06 12:00:00,9.73,9.46,4.83,43.23,90.52,8.46,29.16,25.16,18.6,27.1
2021-11-06 13:00:00,9.38,9.59,4.48,38.84,89.92,8.58,29.5,24.73,19.8,26.02
2021-11-06 14:00:00,9.32,9.25,4.28,40.58,85.51,8.25,27.75,23.96,18.15,24.79
2021-11-06 15:00:00,8.91,9.05,3.96,35.22,80.66,8.68,24.36,21.49,18.04,25.21
2021-11-06 16:00:00,8.98,8.73,4.06,34.51,79.81,6.89,26.33,21.5,17.48,23.96
2021-11-06 17:00:00,8.66,8.88,4.27,32.65,81.64,9.05,25.27,21.45,17.07,24.27
2021-11-06 18:00:00,9.07,8.72,4.16,37.38,81.23,8.83,26.94,21.65,16.73,24.31
2021-11-06 19:00:00,9.38,8.78,4.09,38.46,82.64,7.71,26.41,21.38,17.12,24.72
2021-11-06 20:00:00,9.59,8.56,3.81,35.83,81.83,8.18,25.51,20.8,15.99,22.75
2021-11-06 21:00:00,8.67,8.19,3.5,35.02,75.28,7.81,24.07,18.83,16.57,22.96
2021-11-06 22:00:00,8.01,7.71,2.94,32.19,69.67,6.98,22.73,16.8,18.91,23.52
2021-11-06 23:00:00,7.37,7.45,2.84,26.2,64.91,6.34,20.8,15.7,15.79,21.69
2021-11-07 00:00:00,7.01,7.1,2.71,23.98,60.32,7.54,19.74,14.53,16.02,21.48
2021-11-07 01:00:00,6.66,6.91,2.5,22.54,54.96,5.91,16.92,12.51,15.38,20.4
2021-11-07 02:00:00,6.54,6.85,2.38,25.55,52.26,6.49,16.16,11.26,16.28,21.14
2021-11-07 03:00:00,5.31,6.6,2.21,25.21,52.45,6.52,15.69,10.84,16.63,21.04
2021-11-07 04:00:00,5.39,6.69,2.26,26.35,52.21,6.8,16.07,10.96,15.78,19.96
2021-11-07 05:00:00,5.82,6.86,2.6,23.17,53.27,6.4,16.04,11.62,15.1,19.94
2021-11-07 06:00:00,6.7,7.18,2.8,28.24,57.54,6.37,18.65,12.56,15.65,20.98
2021-11-07 07:00:00,8.91,8.38,3.78,34.85,71.48,7.48,21.87,16.98,16.36,23.15
2021-11-07 08:00:00,10.07,9.78,4.74,39.4,88.79,8.82,28.43,22.43,17.87,25.52
2021-11-07 09:00:00,10.2,10.99,5.56,44.96,105.05,11.62,33.59,28.21,17.72,27.37
2021-11-07 10:00:00,10.57,11.0,5.79,47.29,105.53,,34.35,27.81,18.63,27.69
2021-11-07 11:00:00,10.31,10.16,5.43,43.2,97.91,9.79,31.44,24.08,18.27,26.36
2021-11-07 12:00:00,9.83,9.61,4.95,43.35,91.23,9.21,30.85,23.7,17.43,26.18
2021-11-07 13:00:00,10.57,9.12,4.92,40.71,88.36,8.23,28.16,23.3,17.94,25.33
2021-11-07 14:00:00,10.79,9.05,4.56,37.27,82.36,8.87,26.45,21.75,18.2,24.74
2021-11-07 15:00:00,10.24,8.6,4.08,34.76,78.2,7.79,25.06,20.34,16.36,22.54
2021-11-07 16:00:00,7.88,8.88,3.67,34.08,77.87,7.63,24.49,20.47,18.39,23.79
2021-11-07 17:00:00,7.76,8.88,4.38,34.32,81.34,8.53,25.49,21.35,17.81,24.42
2021-11-07 18:00:00,8.21,8.8,4.49,34.28,86.66,7.36,28.82,21.82,17.22,24.66
2021-11-07 19:00:00,8.56,8.93,4.28,38.2,88.44,7.67,27.71,22.63,17.05,24.47
2021-11-07 20:00:00,9.16,8.76,4.43,40.12,86.6,7.54,28.81,23.08,17.17,25.04
2021-11-07 21:00:00,8.57,8.18,3.74,33.24,78.5,7.9,26.66,20.34,16.5,23.24
2021-11-07 22:00:00,7.65,7.83,3.19,31.17,72.15,5.86,23.82,18.02,17.46,23.27
2021-11-07 23:00:00,10.11,7.56,2.85,27.25,67.27,7.35,21.74,15.81,16.92,22.05
2021-11-08 00:00:00,16.29,6.9,2.47,23.0,58.3,7.15,18.47,13.86,16.78,21.75
2021-11-08 01:00:00,6.45,7.15,2.39,23.12,53.93,7.39,16.64,11.31,16.01,20.37
2021-11-08 02:00:00,6.35,6.98,2.17,25.87,51.64,6.52,16.27,10.46,16.96,21.21
2021-11-08 03:00:00,6.99,6.71,2.29,27.06,52.52,6.18,15.36,10.4,17.32,21.13
2021-11-08 04:00:00,6.43,6.77,2.72,27.36,52.65,6.66,15.88,10.82,15.69,19.71
2021-11-08 05:00:00,7.15,7.08,2.86,27.36,56.2,6.33,16.81,12.47,16.46,21.14
2021-11-08 06:00:00,9.17,8.22,3.74,34.59,72.3,7.46,23.45,15.79,18.42,24.08
2021-11-08 07:00:00,11.14,9.55,5.06,39.38,99.82,7.88,33.41,26.76,21.59,31.21
2021-11-08 08:00:00,10.86,9.07,4.35,37.24,96.65,9.29,31.85,29.12,21.77,30.4
2021-11-08 09:00:00,10.57,8.9,4.44,37.25,91.1,9.17,27.89,28.15,23.08,30.7
2021-11-08 10:00:00,11.81,8.39,4.17,37.34,86.24,8.57,26.58,27.21,22.92,30.63
2021-11-08 11:00:00,11.41,8.5,3.85,33.38,85.33,6.56,25.44,25.93,21.89,29.3
2021-11-08 12:00:00,11.42,8.3,3.7,37.63,83.29,8.05,25.06,26.25,22.44,29.32
2021-11-08 13:00:00,11.39,8.55,3.84,39.01,84.41,9.19,26.28,26.78,24.39,31.91
2021-11-08 14:00:00,11.11,8.46,3.77,34.49,81.15,8.74,25.72,24.97,23.75,30.62
2021-11-08 15:00:00,11.64,8.31,3.67,31.27,77.7,7.35,23.91,23.57,24.36,31.52
2021-11-08 16:00:00,10.69,7.94,3.64,32.64,74.95,7.28,23.9,22.58,25.3,29.55
2021-11-08 17:00:00,10.55,8.17,3.63,34.71,78.95,9.32,24.99,22.2,20.33,27.35
2021-11-08 18:00:00,9.79,8.25,3.98,35.42,83.53,7.33,25.58,24.15,20.24,27.87
2021-11-08 19:00:00,10.07,8.98,4.23,40.24,89.17,10.07,27.62,24.8,19.04,27.86
2021-11-08 20:00:00,9.92,9.21,4.38,40.64,89.42,8.62,29.56,24.22,18.17,25.9
2021-11-08 21:00:00,9.74,8.47,3.94,35.57,80.92,8.09,27.58,21.56,18.13,24.31
2021-11-08 22:00:00,7.14,7.97,3.38,31.82,72.72,7.2,23.99,18.75,18.76,24.61
2021-11-08 23:00:00,6.29,7.51,2.92,27.24,65.03,8.37,22.14,17.25,16.34,20.89
2021-11-09 00:00:00,5.99,7.23,2.46,24.39,58.29,7.12,18.35,14.78,19.31,23.87
2021-11-09 01:00:00,6.42,7.2,2.3,21.53,53.13,7.02,16.32,12.2,18.72,22.58
2021-11-09 02:00:00,17.08,7.25,2.19,25.11,50.57,6.73,15.51,11.36,19.44,23.71
2021-11-09 03:00:00,5.59,7.06,2.15,26.54,51.6,6.82,15.48,11.34,17.15,20.87
2021-11-09 04:00:00,6.68,7.04,2.26,25.69,52.27,6.51,15.78,11.3,16.25,20.04
2021-11-09 05:00:00,6.92,7.19,2.37,27.41,56.35,7.17,16.71,12.22,16.91,21.31
2021-11-09 06:00:00,8.36,8.61,3.83,34.3,72.43,8.16,22.66,17.52,19.6,26.24
2021-11-09 07:00:00,11.48,9.76,5.19,40.81,101.28,12.18,33.81,26.43,21.96,30.59
2021-11-09 08:00:00,11.62,9.81,4.8,40.97,98.22,10.67,33.49,28.66,23.4,33.25
2021-11-09 09:00:00,11.64,9.43,4.45,37.53,90.62,8.53,28.8,28.23,22.85,32.57
2021-11-09 10:00:00,11.73,8.53,3.92,38.54,87.3,9.7,26.18,27.77,22.16,30.97
2021-11-09 11:00:00,11.03,8.99,4.25,37.82,83.94,9.05,25.11,26.24,23.16,29.67
2021-11-09 12:00:00,11.04,8.72,3.99,35.7,84.78,8.65,23.8,27.32,23.75,31.71
2021-11-09 13:00:00,10.46,8.64,3.86,37.16,84.0,11.83,26.25,28.45,23.49,31.88
2021-11-09 14:00:00,11.16,8.62,3.75,36.94,82.14,9.25,25.56,24.88,22.51,30.23
2021-11-09 15:00:00,10.1,8.27,3.59,32.4,79.08,9.29,22.25,23.49,25.29,30.51
2021-11-09 16:00:00,8.64,8.47,3.66,34.53,75.77,7.85,22.62,23.88,24.02,33.09
2021-11-09 17:00:00,8.39,8.3,3.99,36.89,77.37,8.78,24.86,22.5,23.06,30.46
2021-11-09 18:00:00,8.56,8.68,3.95,37.36,84.12,8.43,26.17,24.05,20.94,29.11
2021-11-09 19:00:00,9.98,9.18,4.23,39.28,88.0,8.69,29.51,24.54,20.68,27.23
2021-11-09 20:00:00,10.65,9.2,4.46,38.73,89.72,8.84,30.8,24.98,19.04,26.32
2021-11-09 21:00:00,9.15,8.8,3.88,36.44,82.11,7.87,27.42,21.97,18.66,25.34
2021-11-09 22:00:00,7.88,7.92,3.4,27.07,73.45,6.63,23.87,18.65,19.66,25.48
2021-11-09 23:00:00,7.61,7.54,2.77,29.59,67.1,6.82,21.82,17.06,18.99,23.91
2021-11-10 00:00:00,7.07,6.99,2.61,27.33,58.41,6.98,18.61,14.36,18.99,22.67
2021-11-10 01:00:00,6.78,6.91,2.31,27.48,52.67,6.63,15.76,11.79,18.69,22.05
2021-11-10 02:00:00,6.45,6.73,2.15,25.59,51.06,6.61,15.63,10.83,20.14,24.51
2021-11-10 03:00:00,5.9,6.85,2.14,24.1,51.52,6.72,14.79,10.71,18.55,22.14
2021-11-10 04:00:00,5.18,6.94,2.24,24.85,52.17,6.2,15.62,11.29,17.16,20.44
2021-11-10 05:00:00,5.68,7.13,2.52,26.06,55.36,6.32,16.67,12.3,17.52,21.38
2021-11-10 06:00:00,7.43,8.36,3.96,30.63,72.86,7.73,21.68,16.83,20.86,26.49
2021-11-10 07:00:00,10.33,10.27,5.09,39.76,102.3,10.33,33.89,26.65,19.19,28.42
2021-11-10 08:00:00,10.55,9.81,4.69,42.72,97.35,9.59,33.57,30.12,23.17,32.34
2021-11-10 09:00:00,10.87,9.3,4.29,36.04,93.13,8.19,28.96,30.37,24.84,32.81
2021-11-10 10:00:00,11.88,9.32,3.97,,89.09,7.58,26.05,28.05,26.07,32.39
2021-11-10 11:00:00,11.9,8.18,3.7,,84.11,7.18,26.91,26.2,25.4,30.69
2021-11-10 12:00:00,11.48,8.36,4.04,,84.05,6.89,25.84,26.72,25.97,32.21
2021-11-10 13:00:00,11.17,8.24,3.94,37.22,84.34,7.99,27.06,27.34,27.48,34.53
2021-11-10 14:00:00,11.89,8.33,3.77,39.42,81.82,6.43,26.68,24.32,24.54,30.16
2021-11-10 15:00:00,10.57,8.41,3.9,36.24,77.83,8.32,23.62,23.91,22.95,28.73
2021-11-10 16:00:00,9.23,8.16,3.58,32.15,77.39,7.95,23.85,22.57,26.46,31.59
2021-11-10 17:00:00,9.11,8.06,3.73,34.16,77.78,8.22,25.74,23.49,22.26,28.32
2021-11-10 18:00:00,8.48,8.33,4.03,36.26,81.76,8.95,28.26,24.09,22.59,29.13
2021-11-10 19:00:00,8.9,8.81,4.18,38.8,88.02,8.42,30.29,23.88,20.33,27.46
2021-11-10 20:00:00,9.48,8.46,4.59,38.91,89.9,9.27,30.57,23.4,20.06,26.74
2021-11-10 21:00:00,7.85,8.53,3.95,35.33,83.13,9.01,27.66,21.25,19.71,25.05
2021-11-10 22:00:00,7.46,7.78,3.21,29.53,73.05,6.16,24.58,19.57,19.43,24.1
2021-11-10 23:00:00,7.12,7.26,2.76,27.73,65.5,6.57,21.08,16.48,19.99,23.45
2021-11-11 00:00:00,6.91,7.02,2.61,23.98,58.78,6.37,18.8,14.26,20.04,23.5
2021-11-11 01:00:00,7.37,6.64,2.31,23.53,53.09,6.36,15.91,12.3,18.22,20.45
2021-11-11 02:00:00,7.47,6.55,2.26,24.81,50.71,6.47,15.81,10.96,19.48,22.11
2021-11-11 03:00:00,6.11,6.81,2.35,26.34,51.28,6.42,16.72,10.89,20.79,23.29
2021-11-11 04:00:00,5.99,7.01,2.45,25.81,52.06,6.15,17.39,11.01,19.82,21.72
2021-11-11 05:00:00,6.75,6.98,2.49,27.0,55.05,7.96,18.13,12.41,20.17,22.36
2021-11-11 06:00:00,8.44,8.07,3.81,33.43,71.56,7.96,24.36,16.68,18.67,24.09
2021-11-11 07:00:00,11.53,9.46,5.3,41.81,101.58,11.16,34.91,27.0,22.1,30.47
2021-11-11 08:00:00,10.73,9.36,4.62,39.47,100.68,9.51,35.14,28.62,23.56,31.29
2021-11-11 09:00:00,10.56,9.47,4.32,38.83,92.82,7.34,33.05,29.18,22.95,31.34
2021-11-11 10:00:00,10.79,8.36,4.36,36.23,88.56,9.4,28.01,28.03,22.41,32.11
2021-11-11 11:00:00,10.37,8.84,3.87,37.82,84.0,7.67,24.79,26.87,21.84,30.51
2021-11-11 12:00:00,10.68,8.21,4.03,36.45,82.29,7.0,26.24,26.07,22.15,30.44
2021-11-11 13:00:00,10.52,8.53,4.2,36.02,84.58,6.76,26.52,26.73,24.27,31.05
2021-11-11 14:00:00,10.86,8.68,3.78,36.66,81.66,7.97,24.64,24.91,22.79,30.14
2021-11-11 15:00:00,9.97,8.57,3.82,36.12,78.25,7.99,23.71,23.04,22.2,29.93
2021-11-11 16:00:00,8.37,8.08,3.79,28.81,76.43,8.08,23.01,23.18,19.46,27.32
2021-11-11 17:00:00,9.26,8.58,3.87,34.5,77.99,7.29,23.29,23.44,20.89,27.79
2021-11-11 18:00:00,8.73,8.59,4.15,38.16,82.1,7.24,27.09,22.9,21.73,29.3
2021-11-11 19:00:00,9.45,9.22,4.33,39.74,86.72,9.53,28.64,24.84,20.88,28.8
2021-11-11 20:00:00,9.35,9.38,4.27,38.05,88.52,8.26,28.84,25.22,19.48,27.23
2021-11-11 21:00:00,8.31,8.5,3.74,34.66,81.93,8.16,25.8,21.25,18.01,24.36
2021-11-11 22:00:00,7.33,8.05,3.27,29.21,72.87,7.9,23.47,18.97,16.49,23.36
2021-11-11 23:00:00,6.86,7.61,2.84,23.06,66.62,7.88,21.86,17.04,15.94,20.63
2021-11-12 00:00:00,5.5,7.02,2.5,26.22,59.04,6.67,18.87,14.42,17.12,22.19
2021-11-12 01:00:00,4.61,6.78,2.48,26.61,53.36,6.92,16.83,11.93,16.48,21.0
2021-11-12 02:00:00,5.55,6.68,2.17,24.84,51.13,6.78,15.58,11.15,17.01,22.01
2021-11-12 03:00:00,7.76,6.71,2.23,24.14,51.35,6.91,,11.1,18.64,22.28
2021-11-12 04:00:00,7.96,6.95,2.24,24.64,52.26,5.82,15.39,11.21,16.96,20.92
2021-11-12 05:00:00,6.52,7.02,2.51,28.51,55.33,7.25,16.68,12.46,15.39,20.15
2021-11-12 06:00:00,8.37,8.35,3.82,31.54,71.5,8.22,23.34,17.05,16.21,22.99
2021-11-12 07:00:00,10.93,9.7,5.15,37.87,100.8,8.22,33.52,25.97,19.23,28.5
2021-11-12 08:00:00,10.57,9.73,4.74,39.21,98.9,7.18,33.4,28.72,21.53,29.9
2021-11-12 09:00:00,11.19,9.19,5.39,39.1,93.57,8.19,30.16,29.89,21.48,31.43
2021-11-12 10:00:00,11.44,8.55,,36.82,88.64,7.39,27.0,28.87,21.22,31.09
2021-11-12 11:00:00,10.78,8.54,,37.43,84.97,8.56,25.58,27.55,22.91,30.88
2021-11-12 12:00:00,10.31,7.96,,36.01,84.42,9.1,25.05,26.91,20.18,28.65
2021-11-12 13:00:00,10.15,8.31,3.97,39.37,85.05,8.88,26.7,27.08,20.67,29.34
2021-11-12 14:00:00,10.7,8.47,3.68,32.46,81.24,8.03,26.24,24.42,22.06,29.14
2021-11-12 15:00:00,10.28,8.23,3.83,32.95,80.1,8.48,25.01,22.21,20.71,29.64
2021-11-12 16:00:00,8.41,8.31,3.77,33.89,79.01,7.17,24.91,23.37,20.59,28.68
2021-11-12 17:00:00,8.08,8.34,4.09,33.26,78.7,7.23,27.15,22.88,19.21,27.31
2021-11-12 18:00:00,7.37,8.02,4.11,38.17,83.43,7.51,26.52,23.1,17.85,25.79
2021-11-12 19:00:00,9.46,8.98,4.2,41.4,85.35,8.99,27.52,24.75,17.25,25.81
2021-11-12 20:00:00,9.51,8.7,4.01,39.71,84.09,9.29,28.41,23.03,18.62,25.46
2021-11-12 21:00:00,8.33,8.14,3.57,34.36,77.25,7.85,25.85,20.04,19.06,25.69
2021-11-12 22:00:00,7.16,7.64,3.25,25.83,69.7,6.53,23.02,17.91,15.68,21.91
2021-11-12 23:00:00,6.86,7.35,3.0,25.76,65.75,5.52,21.3,16.39,16.09,21.04
2021-11-13 00:00:00,6.6,7.05,2.76,24.52,59.4,6.82,19.91,13.61,15.41,19.82
2021-11-13 01:00:00,7.25,6.7,2.44,25.84,54.07,6.43,16.01,12.1,14.89,18.51
2021-11-13 02:00:00,7.07,6.5,2.41,25.21,52.21,6.85,14.93,11.46,17.43,21.14
2021-11-13 03:00:00,5.96,6.6,2.26,25.06,51.88,6.48,14.9,11.33,15.59,19.22
2021-11-13 04:00:00,5.9,6.77,2.24,24.15,51.53,6.12,15.68,10.99,15.28,19.03
2021-11-13 05:00:00,5.63,6.67,2.4,25.12,53.18,6.63,16.06,11.99,15.19,19.12
2021-11-13 06:00:00,6.1,7.07,2.95,27.26,59.61,6.77,18.82,13.94,17.33,22.87
2021-11-13 07:00:00,8.3,8.54,4.14,34.61,77.56,7.75,23.91,18.4,17.1,23.62
2021-11-13 08:00:00,8.99,9.23,5.19,40.26,93.26,9.47,31.22,24.62,17.21,25.73
2021-11-13 09:00:00,10.14,9.91,5.15,41.96,101.57,8.96,34.77,27.91,18.43,27.0
2021-11-13 10:00:00,9.72,8.94,5.08,41.43,97.81,7.95,32.06,27.39,19.29,28.94
2021-11-13 11:00:00,9.33,8.95,4.76,40.06,90.71,9.96,29.78,24.73,18.47,26.46
2021-11-13 12:00:00,9.24,8.97,4.65,39.6,90.37,8.52,29.53,24.34,18.86,26.58
2021-11-13 13:00:00,9.98,8.84,4.62,39.72,88.99,7.23,30.52,24.53,17.42,25.23
2021-11-13 14:00:00,9.88,9.07,4.4,38.41,84.14,8.18,29.39,23.5,16.93,23.94
2021-11-13 15:00:00,9.85,8.76,4.09,34.3,79.69,8.12,26.67,21.96,16.83,23.89
2021-11-13 16:00:00,9.39,8.57,4.13,38.38,79.98,6.03,26.97,21.15,16.36,24.22
2021-11-13 17:00:00,8.97,8.95,4.22,38.61,81.07,8.91,24.78,21.78,17.07,24.0
2021-11-13 18:00:00,8.97,8.73,,37.96,83.18,8.53,25.87,22.99,16.82,23.63
2021-11-13 19:00:00,8.96,8.63,4.09,37.82,82.32,9.13,27.34,22.18,17.17,23.16
2021-11-13 20:00:00,8.13,8.67,4.19,36.08,81.19,7.35,26.54,21.33,15.44,22.25
2021-11-13 21:00:00,7.35,7.92,3.83,30.78,72.63,7.96,24.83,18.85,16.09,21.84
2021-11-13 22:00:00,6.86,7.66,3.11,26.52,68.61,7.62,22.28,17.58,16.87,21.66
2021-11-13 23:00:00,5.93,7.53,2.95,27.98,64.62,7.48,20.68,16.6,15.84,21.22
2021-11-14 00:00:00,5.96,6.27,2.74,25.88,60.98,6.72,19.33,15.23,15.63,20.82
2021-11-14 01:00:00,5.81,6.84,2.65,26.51,54.7,7.72,17.03,13.33,14.93,19.43
2021-11-14 02:00:00,6.57,6.64,2.31,24.69,52.16,6.71,16.47,11.89,15.82,20.39
2021-11-14 03:00:00,6.35,6.6,2.35,24.46,51.64,6.01,15.18,11.38,15.73,20.0
2021-11-14 04:00:00,6.52,6.62,2.76,24.6,51.27,5.84,15.16,11.32,14.73,18.78
2021-11-14 05:00:00,6.85,6.7,2.78,25.48,52.06,6.3,16.37,11.81,14.27,
2021-11-14 06:00:00,8.14,7.14,2.79,23.92,56.52,6.51,17.72,13.2,15.15,19.67
2021-11-14 07:00:00,8.95,7.99,3.93,30.86,70.32,6.19,21.86,16.2,17.91,22.63
2021-11-14 08:00:00,9.95,9.34,4.81,39.52,91.2,7.76,29.37,22.25,18.34,26.08
2021-11-14 09:00:00,10.58,10.61,5.81,47.98,102.58,9.62,36.33,27.02,17.0,25.91
2021-11-14 10:00:00,10.53,10.27,6.05,48.78,105.0,8.19,36.97,27.52,17.17,26.16
2021-11-14 11:00:00,8.83,10.18,5.54,47.39,97.98,9.43,33.44,25.93,19.19,26.54
2021-11-14 12:00:00,8.9,9.69,4.93,39.1,93.67,9.37,30.94,24.62,17.2,25.76
2021-11-14 13:00:00,8.17,9.69,4.73,37.8,90.66,8.84,30.79,23.49,16.15,23.61
2021-11-14 14:00:00,8.69,8.82,4.35,36.89,83.93,10.11,27.06,22.23,15.77,23.08
2021-11-14 15:00:00,7.71,8.36,4.22,33.36,77.62,7.74,26.05,20.0,16.89,22.38
2021-11-14 16:00:00,7.75,8.59,4.49,33.61,76.71,9.04,26.89,21.17,16.41,23.17
2021-11-14 17:00:00,7.34,8.56,4.32,34.78,79.93,8.4,26.76,21.29,15.15,22.09
2021-11-14 18:00:00,8.18,8.65,4.43,38.98,83.93,9.76,27.66,22.68,15.39,22.55
2021-11-14 19:00:00,9.39,8.52,4.37,38.09,87.64,8.53,27.55,21.86,15.28,
2021-11-14 20:00:00,9.13,8.58,4.12,38.14,86.9,9.15,28.3,22.58,16.17,24.32
2021-11-14 21:00:00,7.74,8.16,3.9,34.93,77.64,6.69,27.36,19.86,15.59,22.3
2021-11-14 22:00:00,6.98,7.71,3.3,26.8,70.42,8.2,23.36,17.54,15.53,21.94
2021-11-14 23:00:00,10.14,7.49,2.84,27.79,65.63,6.04,21.92,16.81,15.79,20.96
2021-11-15 00:00:00,15.44,6.8,2.57,27.5,58.03,6.61,19.19,13.37,16.48,21.28
2021-11-15 01:00:00,6.66,6.69,2.36,25.18,52.33,5.41,17.06,11.86,16.8,21.09
2021-11-15 02:00:00,6.07,6.57,2.23,23.89,51.26,5.72,15.46,10.93,17.31,22.37
2021-11-15 03:00:00,6.14,6.58,2.31,24.06,51.06,6.0,15.37,10.7,16.46,21.0
2021-11-15 04:00:00,5.16,6.66,2.71,24.75,51.49,5.99,15.9,10.84,15.73,20.15
2021-11-15 05:00:00,5.44,7.06,2.87,23.12,54.49,6.91,17.37,12.0,15.33,19.69
