Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,diurnal_dma_a,diurnal_dma_b,diurnal_dma_c,diurnal_dma_d,diurnal_dma_e,diurnal_dma_f,diurnal_dma_g,diurnal_dma_h,diurnal_dma_i,diurnal_dma_j,AIR_TEMP,AIR_HUMIDITY
2021-09-10 00:00:00,8.47,8.98,3.44,25.34,62.49,5.49,20.28,13.39,16.59,22.95,6.303011394607353,8.027891101918215,3.2661764705882352,25.89786967484819,60.67941925817748,6.6938251494010315,19.400860272919672,14.341378876365392,17.575360385748766,21.95764199104217,21.1,60.0
2021-09-10 01:00:00,7.55,8.49,3.49,24.11,56.95,4.38,17.27,11.58,17.05,22.43,5.8821965504645135,7.606966110692173,2.929264705882353,24.489979834486725,55.44698662389418,6.425177333123597,17.328311210172608,12.43933751956514,17.40537235502062,21.264061329268113,20.6,57.0
2021-09-10 02:00:00,6.52,8.7,3.68,21.65,54.82,4.88,15.73,10.73,16.35,21.57,5.862088998832339,7.597167785210155,2.8194117647058823,23.416253011028598,53.05670447688677,6.199518229504891,15.967090198878903,11.581429491844274,17.236301214946643,21.139412798554474,20.3,57.0
2021-09-10 03:00:00,7.42,8.33,3.58,19.5,53.15,4.79,15.03,10.42,17.01,23.2,6.57376452162939,7.616589866538427,2.7519773528981246,23.020459374597955,52.92099688653892,6.158691489760608,15.800768912531389,11.271226044844363,17.417915327512986,21.496440080885325,20.1,56.0
2021-09-10 04:00:00,7.1,8.53,3.56,19.23,53.47,5.04,16.42,11.78,18.47,24.53,6.125285605538658,7.708137734041924,2.7511054465603637,23.451113836810745,53.61392977497162,6.108379400625007,16.38844956529088,11.458980554757266,17.237253047096328,21.359994081994422,19.8,59.0
2021-09-10 05:00:00,8.61,8.86,4.71,24.69,58.0,5.25,19.97,12.23,20.05,26.05,6.5848793087858155,8.025275285490167,3.3567647058823527,26.244570441790426,57.36527154815832,6.413778559945983,18.263933879440184,12.754970866538715,17.53320993244502,21.981564643668886,19.7,58.0
2021-09-10 06:00:00,9.62,10.78,6.46,32.68,75.31,7.67,24.57,16.36,20.1,28.09,8.08094129150159,9.50133780860783,4.765476029938305,33.2951404381908,73.66557503539521,7.9539933727049075,23.81819908215876,17.184964284269867,18.895,25.944946980814677,19.9,56.0
2021-09-10 07:00:00,12.76,12.29,8.61,42.36,99.3,6.26,32.69,24.01,21.39,30.33,10.226740211560587,10.881719475110895,5.963744805852689,41.47291679203592,98.65322817623507,10.157537125703593,32.24700099726631,25.319145795455853,21.01985294117647,30.089810171676945,19.7,59.0
2021-09-10 08:00:00,13.52,12.96,8.14,43.96,103.7,8.06,36.44,29.54,22.73,33.06,10.820294117647059,10.924264705882353,5.768956462363513,41.6716381708098,100.15632352941176,9.454302863283418,32.87826955336255,28.654179359929643,23.069289141987714,32.450294117647054,20.5,54.0
2021-09-10 09:00:00,13.08,13.83,7.55,39.72,95.34,7.47,31.84,28.21,23.02,32.26,10.80556864211995,10.463970588235293,5.3155882352941175,39.55470588235294,94.78009051511968,9.219261353735206,30.63717544256296,28.549947502500373,23.151562869883694,32.84220588235294,21.7,58.0
2021-09-10 10:00:00,12.99,11.39,5.72,35.48,88.24,6.99,28.4,27.11,24.5,32.81,10.676897896848706,10.016029411764706,4.8424832988318505,37.16063782587001,89.27239729690818,8.628579953262816,28.101776130798548,27.457776984361175,23.28609715018239,32.476260574065186,21.1,55.011306609660224
2021-09-10 11:00:00,12.49,11.55,6.21,31.76,84.91,7.51,26.5,24.89,25.41,35.43,10.306745235329782,9.735294117647058,4.731954194308883,35.306675943977346,85.67634600313589,8.53406104682475,26.521786493351925,26.111369760384605,23.523270999077166,32.09951026052851,22.0,53.32378338230648
2021-09-10 12:00:00,11.82,11.77,5.99,29.88,83.05,5.88,25.2,25.13,22.78,30.9,10.167883367136191,9.718970588235294,4.621783527949866,35.4315990754319,85.25382352941176,8.35316862424768,25.993154966128664,26.079507394470564,23.11279411764706,31.58617647058824,22.2,54.559571519144995
2021-09-10 13:00:00,11.75,11.38,5.56,38.2,85.78,6.31,26.85,25.51,23.85,31.23,10.363618511485598,9.801733957867045,4.525993162832692,37.028057265353006,85.87764705882353,8.552923428729661,26.42624420730635,25.933718624952512,23.153395478247305,31.492823558318452,22.4,52.66118893322468
2021-09-10 14:00:00,12.17,10.78,5.21,28.39,82.17,6.32,23.94,24.0,22.67,30.69,10.378790203411867,9.694948865382116,4.373676470588236,35.24763217383036,83.07969531269023,8.686803616716695,25.694790242483926,24.54398987861221,22.787556568614256,30.977906095690347,22.7,57.73083279077828
2021-09-10 15:00:00,10.84,11.66,5.32,34.14,79.69,6.13,23.41,22.38,22.75,29.83,9.919098498973431,9.65110758114024,4.413823529411765,34.438133863274196,80.3677066692057,8.206872018618688,24.688414921077,23.197388891992272,21.792247174879485,29.351346958065193,23.0,56.9909642717213
2021-09-10 16:00:00,10.23,12.2,5.52,36.21,81.68,6.39,25.06,22.74,22.11,30.01,9.080929521965714,9.69862790578562,4.422205882352941,34.60002729046997,79.83232444763632,8.28168523749019,24.687629176014,22.866222135824685,21.81760456683171,29.58758263644048,23.2,56.56881105994751
2021-09-10 17:00:00,10.86,12.45,6.23,34.37,81.29,6.37,25.07,22.9,24.95,33.29,8.777687584097443,9.977975882539788,4.76514705882353,35.111505354051715,80.84817319101798,8.346060210672395,25.457449790692323,22.91881090330528,20.739035568157746,28.472537360873424,23.3,55.915855862306756
2021-09-10 18:00:00,10.27,14.08,7.49,42.0,87.09,7.29,28.33,21.56,20.56,29.2,8.95817159733724,10.508268465638638,5.27014705882353,37.18134122609804,84.53920993347505,8.630198564915938,26.783342105803797,22.8514845349976,19.955683688014382,27.92948574504817,22.7,57.38139623930175
2021-09-10 19:00:00,11.15,14.0,7.06,44.89,88.16,7.49,31.58,21.83,20.92,29.67,9.502032713328372,11.14868979284374,5.526900114739278,39.754434653906685,87.5435293272995,9.099081349609538,28.322001006882935,23.20976319306207,19.769405238105122,27.972598751183376,22.9,55.526549982064346
2021-09-10 20:00:00,11.09,11.42,5.75,35.83,87.95,7.48,27.46,21.8,19.8,27.03,9.589430399947515,10.81206930446096,5.402653414645787,39.31218524254524,87.24347972201932,8.982966211110691,28.396344137364274,22.33546615415518,19.15923144689311,27.157191291193094,22.5,56.858708059747535
2021-09-10 21:00:00,10.53,10.49,5.49,32.26,78.4,5.8,25.11,19.07,18.26,25.21,8.536681601229766,9.828585776773997,4.831323529411765,34.42281326846943,80.33662566512636,8.342818731108373,26.109346630450467,20.09734825752673,18.38211897400976,25.361176868321778,22.4,50.0
2021-09-10 22:00:00,9.9,10.3,4.78,28.75,71.59,6.83,24.08,16.71,18.73,24.51,7.392259898377255,8.992047044236411,4.1157352941176475,30.228047020713014,72.95972220723996,7.482222226594144,23.33557278043597,17.976395196058448,18.14968330192035,24.2401601448237,21.8,49.0
2021-09-10 23:00:00,9.93,10.04,4.56,29.54,68.23,5.38,23.21,15.7,20.27,25.44,6.899874693902607,8.576618637931666,3.939117647058824,28.320815438898215,68.73024414936992,7.034459238327504,21.991119979922644,16.724400632315778,18.176427031998358,23.26764224571048,21.4,48.0
2021-09-11 00:00:00,8.3,9.28,3.7,25.98,61.1,5.84,19.35,13.63,18.01,22.46,6.332660163243681,8.107139261205104,3.2772058823529413,25.68716305760517,61.43760991471183,6.693459117996619,19.637780989210498,14.540175600929937,17.274915320907905,21.647759513794,20.9,49.0
2021-09-11 01:00:00,8.03,8.43,3.75,22.64,56.7,5.02,16.11,12.08,19.43,23.69,6.142556208449363,7.682461999528874,3.0032352941176472,24.16344955160335,56.62221794459899,6.46711624614085,17.6498944869955,12.926753519247482,17.076168239343964,21.037980183847665,20.9,47.0
2021-09-11 02:00:00,7.82,8.79,3.75,23.83,54.1,5.44,15.57,10.57,17.81,21.16,6.241190469018935,7.659419471254222,2.884264705882353,23.68535141569895,53.87545085184382,6.25318316111174,16.193331494686223,11.704385450589637,16.733160635873087,20.677471631773056,20.3,50.0
2021-09-11 03:00:00,9.3,8.46,3.3,21.6,53.65,5.54,15.66,10.41,17.18,21.81,6.332658789565992,7.673110135003193,2.698823529411765,23.134109997243197,53.22461067896576,6.206917804918833,15.929240035368386,11.360480449233105,17.269434249340986,21.21179699092905,19.9,50.0
2021-09-11 04:00:00,9.53,8.54,3.66,23.3,53.55,6.34,16.65,11.71,17.56,22.16,6.121192430866921,7.655381710991749,2.741470588235294,23.80135485952589,53.56165289594791,6.294788736128438,16.280239241488754,11.567061130579773,16.86111860540002,20.860465884749157,19.5,54.0
2021-09-11 05:00:00,9.78,8.62,4.59,25.18,57.22,6.04,20.34,11.2,17.38,21.58,6.431063238599767,7.923867735255793,3.2166176470588232,25.503469877767586,56.11116259598185,6.260910605944943,17.849495565938497,12.470027054501369,16.897519820355978,21.060848306572353,19.3,52.0
2021-09-11 06:00:00,9.23,10.35,4.96,28.44,66.19,5.91,22.1,14.51,17.49,22.9,7.420902696868158,8.73658474447965,4.114705882352942,28.78523595247625,64.21756478444551,7.177772748497763,20.719118275200767,14.870981892197417,17.39088644319087,23.102721519557175,19.0,53.0
2021-09-11 07:00:00,10.52,12.02,6.3,36.7,83.13,8.87,27.7,20.22,18.85,27.53,8.730124154034328,10.073643301288072,5.15422879608801,35.620931500122936,79.83295087854397,9.00004881653085,25.69590017882919,19.87535966715419,18.592129490227165,25.9402196877501,18.9,53.0
2021-09-11 08:00:00,11.24,13.33,7.55,44.56,96.69,7.48,32.21,26.56,21.59,30.7,9.802066574840746,11.187832963774028,6.07178899804225,41.9874007890077,94.99287597645527,9.876814977880063,31.440747624121922,25.297681216322157,19.301526252831255,27.96054287766336,20.3,48.0
2021-09-11 09:00:00,12.25,13.78,8.22,45.46,100.74,8.23,33.68,27.8,21.37,31.74,10.049989758736931,11.561138284162578,6.192531569835124,43.6833927335617,101.09190671692312,10.055057812254873,33.930912259775425,28.08157444051407,19.340835555423656,28.286723609531464,21.3,52.0
2021-09-11 10:00:00,11.8,13.69,7.78,40.76,95.7,7.04,30.39,26.64,18.97,28.42,9.91936696098326,11.046729299894807,5.880867848729924,42.07695667962718,97.96785090951481,9.692575733932086,32.471751018794116,27.341529522430363,19.203647202694043,27.977902684130243,21.2,52.22201052851988
2021-09-11 11:00:00,10.92,11.94,7.53,38.47,88.93,8.66,28.38,25.21,19.39,27.98,9.553758100119662,10.72832328095282,5.711963509411025,40.19608341720667,92.13542060178008,9.470526907603425,30.090684330542455,25.317064933278033,19.518501541414366,27.807962014308345,21.3,54.880783881011965
2021-09-11 12:00:00,10.1,11.87,7.04,36.34,85.69,7.44,27.08,22.67,19.1,27.91,9.142131094611054,10.601806874662861,5.443260741603751,39.00674162593233,89.78121686279448,9.18477358408327,28.795163181615845,24.534391827661853,19.23319666362298,27.15890991947224,21.7,57.35722073540541
2021-09-11 13:00:00,10.25,12.13,6.87,40.29,85.3,6.79,26.2,24.14,18.63,26.77,9.124812236122581,10.399260455440395,5.158200574821458,38.90504687897165,88.64637628867871,9.177340809661558,28.407361509737434,23.973740860165602,19.016338775569093,26.384856675120417,22.2,56.5753881198447
2021-09-11 14:00:00,10.19,11.26,5.61,37.96,80.67,7.51,25.72,22.44,17.92,26.01,9.07809982013407,10.187454306216955,4.95264705882353,37.10585097605611,83.89120979549067,8.728615685184252,27.0539058775611,22.560516827058677,18.392773362275612,25.284843776314116,22.4,62.7030371204828
2021-09-11 15:00:00,10.78,10.89,6.12,35.85,76.82,6.62,24.62,21.16,17.57,24.84,8.692292149863764,10.015142267079899,4.808529411764706,35.76499991606065,80.34395894329852,8.37673588677724,25.816806651899817,21.474193663109496,17.855966729361885,24.80754810215275,23.2,61.15431815499816
2021-09-11 16:00:00,11.53,11.62,6.34,35.7,78.59,4.82,24.06,21.11,19.73,25.46,8.197000405696638,10.149611198300727,4.890735294117647,35.25373856105038,79.75324616053774,8.33524139986852,25.635896682791063,21.119647190787536,17.7736412721107,24.643355919861122,23.5,60.695650528875234
2021-09-11 17:00:00,11.2,12.5,6.48,40.03,79.52,6.95,26.24,21.46,16.39,24.68,8.18085530136166,10.52024002333555,5.145441176470588,35.71210789660129,80.91420566502816,8.521980742874906,26.414882255091555,21.537237653822476,17.524782653177837,24.864097862783957,23.8,59.43574785910373
2021-09-11 18:00:00,10.45,15.02,7.04,41.32,82.87,6.17,28.54,21.65,17.94,27.87,8.325500506384046,11.04372990414334,5.486937232534236,37.42449072283661,82.9275480025467,8.834402305131803,27.51617306160553,21.760362560440743,17.491103810848244,25.18890309161684,24.6,62.0
2021-09-11 19:00:00,11.05,14.19,7.8,36.72,83.4,7.18,30.58,21.92,18.15,26.75,8.923197905631113,11.36125325821125,5.783823529411765,38.538436724559816,84.98053840664355,8.692514578139978,28.362968201664746,21.705512940387685,17.526384453901798,25.461185236888713,23.5,63.0
2021-09-11 20:00:00,11.07,11.77,6.15,39.62,84.2,6.72,28.75,20.3,17.79,25.39,9.130206518745908,10.91694412062862,5.561911764705882,37.726843110918885,84.12597696804741,8.646242041924346,27.832913257477237,21.348240865845327,17.150975625155628,24.71366780989366,22.6,70.0
2021-09-11 21:00:00,9.2,10.79,5.67,33.99,78.46,6.7,24.52,18.59,17.36,22.96,8.152512585498387,9.83373752129885,4.841176470588235,33.535498725782524,77.78166159151165,8.15311564979838,25.432517363647687,19.48371996462238,16.796376522631846,23.56174999906486,22.9,59.0
2021-09-11 22:00:00,8.66,10.1,4.61,27.03,71.01,7.19,24.84,16.82,19.57,25.96,7.394922860535303,9.002500830080306,4.12764705882353,30.273260097197408,71.65992281304489,7.409000413249551,23.125201937133955,17.5416371885532,16.762320786369486,22.682843839833037,22.2,61.0
2021-09-11 23:00:00,7.95,10.01,4.83,26.91,67.67,6.26,22.18,15.75,17.65,22.99,6.90474890558291,8.604417137266188,3.9660294117647057,28.583356629454997,68.46498019167973,7.381619849019053,22.198371117433833,16.66845877802034,16.999900470745793,22.56697443072846,22.1,61.0
2021-09-12 00:00:00,7.29,9.07,3.77,25.77,61.65,5.95,19.66,13.97,16.34,21.36,6.43268719899799,8.167932739504352,3.3847058823529412,26.362612362713865,62.4182933670867,7.081898991538802,19.97400185735873,14.881630029933191,16.212493566122674,21.23868537028672,21.4,63.0
2021-09-12 01:00:00,7.01,8.46,3.53,24.19,58.09,5.51,18.23,11.51,16.76,21.43,5.931932837115319,7.723682639225592,3.0661764705882355,24.68206665227569,57.2453579087129,6.891433867641697,18.091585861272957,13.223373710899434,15.986778636719592,20.516604074937426,22.5,58.0
2021-09-12 02:00:00,7.55,8.91,3.62,23.8,54.73,5.64,15.83,10.71,16.31,20.65,5.81063375352977,7.653597946376014,2.973030303030303,24.064385184666733,54.38144705188275,6.566170493197005,16.460068880878396,12.102291258368634,15.880510161849429,20.229205897380858,22.7,50.0
2021-09-12 03:00:00,8.56,8.56,3.39,21.03,52.93,5.43,15.48,10.37,17.32,21.74,5.712996489327021,7.56612555265875,2.854264705882353,23.847146152945776,53.511680264157334,6.451287915726757,16.060268578847836,11.633565192600424,16.417481755353933,20.906805132421056,23.2,52.0
2021-09-12 04:00:00,8.58,8.24,3.47,23.36,52.66,5.03,16.35,11.4,16.22,20.76,5.694299050761473,7.572978467415313,2.864264705882353,24.15980580295141,53.48158100833934,6.469344108383276,16.310275184545986,11.618981292047488,15.948937596478386,20.28266043915205,22.8,54.0
2021-09-12 05:00:00,8.74,8.59,3.98,23.71,55.46,4.69,19.46,11.0,16.65,20.92,6.058756229244389,7.819135785930861,3.286922623859955,25.23440944915217,55.42587400703047,6.499981237203298,17.814475945255577,12.213119038111854,15.989265686184115,20.38244112341009,21.8,52.0
2021-09-12 06:00:00,9.79,9.88,4.53,27.88,62.46,5.43,20.99,12.4,16.02,21.59,7.051520482030743,8.569026656876117,3.9688235294117646,27.50985265989406,60.99994624234793,6.89877100645837,20.0663077451384,13.716021289007259,16.19940887280046,21.69457562889385,21.4,53.0
2021-09-12 07:00:00,10.37,11.13,6.33,32.51,76.34,5.14,24.61,17.19,19.09,26.48,8.08677111117775,9.554677866679503,4.751649697952618,33.09273937336361,72.97816545842004,7.773850027626774,23.481235417847692,17.08674588049446,17.15804120852448,23.773182222643115,21.6,51.0
2021-09-12 08:00:00,12.32,13.2,7.56,42.12,90.67,7.68,30.77,23.37,18.85,27.79,9.333365774220185,10.942653855430274,5.830882352941177,40.11461942135736,88.44215434111366,9.167622325678328,28.871535147836305,22.230831632235407,17.706098115263018,25.932670857435916,22.4,50.0
2021-09-12 09:00:00,11.6,14.57,8.12,46.19,101.21,10.54,31.93,25.58,19.23,29.03,9.78127744982502,11.806137147913692,6.396206909299454,44.71323371550814,100.24297783886018,10.042364169277676,33.33515812416224,26.059625906421306,18.232645899506423,27.35783408020377,24.6,44.0
2021-09-12 10:00:00,12.59,13.83,7.9,45.79,98.8,8.09,31.12,25.3,19.38,26.82,9.77037264214629,11.793122414966417,6.452807710054179,44.010358287705984,100.20679375586346,9.865561989443249,33.32607548697114,26.017191793982565,18.127706842673824,27.199389835560442,25.6,43.0
2021-09-12 11:00:00,11.42,13.29,7.71,45.05,90.92,8.13,30.37,22.14,20.19,27.83,9.327502726015842,11.43916612298391,6.174003713533664,42.343333283497216,94.68075833301457,9.796786458421666,31.56122407472807,24.163228503227057,18.0191464879957,26.622878003297334,27.5,33.0
2021-09-12 12:00:00,11.14,12.238742491293987,6.8,39.76,86.34,8.6,28.85,20.95,18.7,27.32,8.886892701656608,11.048574728300247,5.76192881775341,40.63402626638285,90.79743066127067,9.472757091890891,29.84714930930639,23.344033330555025,18.059989184125484,26.12993672364266,26.4,41.0
2021-09-12 13:00:00,9.98,12.66,6.42,36.12,83.83,8.44,27.55,21.05,19.42,25.69,8.709063661905068,10.513344288848463,5.3448529411764705,38.12820590218598,87.14511549451701,8.934526543561955,28.284613449875014,22.312952385683975,17.70239309908154,25.10885176158338,27.4,35.0
2021-09-12 14:00:00,10.0,12.1,5.61,31.84,78.37,6.74,26.16,19.56,18.85,25.69,8.570438847534223,10.184527102774815,4.965475301807689,35.6679449403273,81.4625566053003,8.610363455841807,26.45832978251332,21.05870601344516,17.536774674421373,24.507469734018613,25.7,68.17117466218455
2021-09-12 15:00:00,8.96,12.01,5.5,36.5,75.23,6.61,23.21,19.28,17.3,24.01,8.08512547813384,9.993650952310496,4.753396420200804,34.19420014062319,77.91967888663142,8.258144017745545,25.167545139995212,20.078233559075603,17.082300763379575,23.757889864501763,25.6,68.46085571848859
2021-09-12 16:00:00,9.2,12.4,5.63,33.83,77.57,6.85,25.69,19.2,18.73,25.03,7.710695008924317,10.093592239544707,4.831031270475184,34.479421844322985,78.12442917746671,8.235618045108096,25.340935030962775,20.314641319536186,17.06154598120375,23.775455688886357,25.0,60.0
2021-09-12 17:00:00,9.85,14.29,6.82,38.44,81.68,8.48,26.59,19.81,17.79,25.47,7.911166729161191,10.551278158332034,5.160487180827686,35.32544991749974,80.54022034252394,8.433666648966462,26.356627582434612,20.75198697282774,16.99239269611826,24.202976989780634,25.6,54.0
2021-09-12 18:00:00,10.59,14.41,8.13,37.8,85.19,6.11,29.61,20.04,17.64,26.31,8.164909015197768,10.953380118462702,5.653382352941176,37.46022539489318,84.62937279225588,8.658483376938996,28.16518888163774,21.411536149394085,16.91137744591737,24.696051185157973,25.3,54.0
2021-09-12 19:00:00,11.91,15.14,8.17,41.87,90.27,5.52,31.61,21.26,17.76,27.3,8.807481841375054,11.511007112307041,6.015588235294118,39.35127669980016,88.18571750944183,9.12096410740984,29.64485930085615,21.91882786176541,17.18907725595423,25.15111771543507,24.8,56.0
